,text,external_id,error,classifications,error_detail
170, thereal_mbrooks had folks drop off bottle at my apt building then fri make the kits pouring oz tastes in ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.796}]",
171, just want one day where wake up with no google hangout notifications we re supposed to be done already just want peace,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.942}]",
172,after having zoom game night with friends last night and google hangout catch up with my sisters tonight am ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.492}]",
173,having google hangout with two students they are trying to connect with each other on kids messenger one mom an ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.785}]",
174, emresidents join us on est for our covid impact osteopathic amp int medicalstudents dr scott plasner of jeffemres ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.844}]",
175, bengodar if soom wants me to pay more ll jump to webex when use up my time before the paywall comes up ll  ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.872}]",
176, jesskimwrites teach and am usually exhausted from presenting all day we just did google hangout with guest ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.903}]",
177, ernestuna_ ima throw virtual party for twitter zoom call or google hangout alcoholic party where any stranger with the link can ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.588}]",
178,playing ladder and comming in google hangout call with ryann  ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.874}]",
179,ollie on google hangout for story time with his teachers and friends thanks for sharing learns ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.973}]",
180, every day at we have our google hangout the kids need that time if haven sent the link by they ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.589}]",
181, teacherwaukegan sanfordharmony such times we are living it has been incredible to stay in touch with our beloved students on googl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.999}]",
182, carrieunderwood someone was on google hangout wast it you or someone scammer women,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.946}]",
183, notcodysullivan let just plan google hangout or sumthin with every and spend the entire time taking turns com ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.923}]",
184,not ready for my google hangout with my little ones tomorrow to say goodbye ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.924}]",
185, karagrozispe june th come amp hangout with myself and physicallitera as we present on flipgrid amp google slides also check out ot ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.782}]",
186, nonblnary let use aim or msn messenger or yahoo messenger or skype or google hangout all the chats that are tot ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.618}]",
187, lorinems does your library have any online groups we ve started google hangout for writers who lunch together  ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.785}]",
188,which one bachelor of stay home gt gt gt am not bachelor of webinar major zoom google hangout skype ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.617}]",
189, mrszietlow th grade join us tonight at for greasers vs socs google hangout wear your greaser or soc best check schoology for ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.503}]",
190, weaver thgrade werweaver laura love it can we chat or google hangout m loving these too ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.922}]",
191,was deleting apps on my computer and realized that had skype felt like the evil stepmom who liked zoom google ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.631}]",
192, peaches_reese elllls samheughan never never use whatsoap google hangout etc those are huge red flags ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.965}]",
193,we are excited to share the beginning of our da pd tomorrow for our national google hangout great session fo  ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.945}]",
194, msrodgers having blast with bobmsports on our google hangout today ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.448}]",
195, fhvikings if you have questions or need help we will have google hangout on may th am to answer questions and help those that ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.672}]",
196, missjovoorhees had my th google hangout with students last week ve missed my students dearly but am grateful to be able ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.987}]",
197,baby yoda is using the force to make my friend remember our google hangout date,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.49}]",
198,join us tomorrow for tech bits it will begin at pm via zoom we will be learning about google hangout extensions ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.77}]",
199, will continue to use facetime via google hangout inspiresel,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.934}]",
200,so like google hangout or what app neat ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.55}]",
201,what is google hangout,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.876}]",
202,scared to present my presentation over google hangout lol don even know what to say,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.545}]",
203, shirestoneacad fantastic google hangout this afternoon with our friends tivertona sharing good practice from our google classrooms ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.873}]",
204, missjovoorhees had my th google hangout with students last week ve missed my students dearly but am grateful to be able ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.987}]",
205, karagrozispe june th come amp hangout with myself and physicallitera as we present on flipgrid amp google slides also check out ot ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.782}]",
206, helizisme teachertwitter what is your teaching win for today mine was that half of my students came to our google meet to hangout ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.846}]",
207, mrszietlow th grade join us tonight at for greasers vs socs google hangout wear your greaser or soc best check schoology for ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.503}]",
208,the zoom google hangout drawing sessions has been keeping me productive inspired motivated and connected m fin ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.617}]",
209, had my th google hangout with students last week ve missed my students dearly but am grateful to be ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.975}]",
210, danprclark stuckthabo rob puts them on when we use google hangout ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.832}]",
211,playing text twist with everyone letter avis in the google hangout,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.644}]",
212,sign up today waterwell the conversation project digital hangout in which military civilian amp essential ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.519}]",
213, ap world students joined google hangout today their first day of summer for over hours to do some final pr ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.575}]",
214,well changed the format of my google meets to be office hours and weirdly ve got more kids coming they  ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.502}]",
215,june th come amp hangout with myself and physicallitera as we present on flipgrid amp google slides also check ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.578}]",
216, dragoncobolt this writer meeting showed the entire group my favorite pictures from flying circus using the google hangout function ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.622}]",
217,this writer meeting showed the entire group my favorite pictures from flying circus using the google hangout fu ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.98}]",
218, th grade join us tonight at for greasers vs socs google hangout wear your greaser or soc best check school ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.793}]",
219, binhcao oh yeah can even run google hangout meeting anymore it fucking stupid,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.955}]",
220, helizisme teachertwitter what is your teaching win for today mine was that half of my students came to our google meet to hangout ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.846}]",
221, teachertwitter what is your teaching win for today mine was that half of my students came to our google meet ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.86}]",
222,joshmalina there are several free options them being skype google hangout and zoom you can also use microsoft ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.996}]",
223, ciutzsiutz yaaaayy let google hangout play minecraft ok don say no have wanted to play minecraft u for like weeks now,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.901}]",
224,hello how are you doing and how is the family doing over there haven heard from you again on google hangout an ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.682}]",
225,so like my call will be on google hangout they have confirmed that the method of call changed from skype to ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.383}]",
226, bffiino we re on google hangout bae come join,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.759}]",
227,an os like cp but for stand alone google hangout cyberwars,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.794}]",
228,okay but just wanna come on here and rant on how poorly teachers are treated saw tiktok about women saying ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.886}]",
229,these zoom google hangout games are glorified fast games tea they nothing special ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.974}]",
230,google hangout new features how to use google hangouts free video conferencing for beginners ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.853}]",
231, himeidol nyahoy hh here with super exciting announcement for everynyan am happy to say that have officiall ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.981}]",
232,nyahoy hh here with super exciting announcement for everynyan am happy to say that have ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.975}]",
233,my dumbass really thought that making google classroom to hangout with my friends was good idea after the last ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.86}]",
234, pkkaos glassbottommeg there is literally this slick integration between slack and google hangouts where you can ju ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.963}]",
235, just combined two of my favorite things orclapex and boardgames put the directory from sherlock holmes cons ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.691}]",
236,yup another ama hangout about crypto trading and hyp because why not ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.617}]",
237, phette it was fantastic very irish literature but like that the inner life of the characters in the romance ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.986}]",
238, arisstrings you might already know lmao but she did live google hangout with us all before back in and abou ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.652}]",
239, tiedblog alright language youtubers am looking to start an interview series of videos and also publish it as an audio podcast what ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.667}]",
240,google hangout with preschoolers ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.869}]",
241, ules_oratory monday th of may pm gmt google meet hangout for more inquiries contact hamed or ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.749}]",
242, how to record google hangout video calls ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.709}]",
243, monday th of may pm gmt google meet hangout for more inquiries contact hamed ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.832}]",
244, jefito jasonhare analogwalrus thescreendoor michaelparr sniff can someone be added to google hangout asking for friend ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.838}]",
245, rshields nytimesvows bumble providencecol unc in one year how they met on zoom on google hangout fro ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.735}]",
246,alright language youtubers am looking to start an interview series of videos and also publish it as an audio pod ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.843}]",
